"longitude,latitude",longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,num_ocean_proximity,ocean_proximity
-122.01 ; 37.56,-122.01,37.56,6.0,3028.0,778.0,1531.0,736.0,4.4259,158000.0,3.0,NEAR BAY
-122.01 ; 37.57,-122.01,37.57,14.0,16199.0,2993.0,8117.0,2847.0,5.8322,281800.0,3.0,NEAR BAY
-122.01 ; 37.58,-122.01,37.58,17.0,4313.0,717.0,2629.0,721.0,5.7579,231800.0,3.0,NEAR BAY
-122.01 ; 37.59,-122.01,37.59,2.0,838.0,295.0,240.0,149.0,2.875,237500.0,3.0,NEAR BAY
-122.01 ; 37.83,-122.01,37.83,30.0,3917.0,549.0,1330.0,544.0,6.5617,386600.0,3.0,NEAR BAY
-122.01 ; 37.92,-122.01,37.92,17.0,2723.0,341.0,1046.5,335.5,8.25595,359700.0,3.0,NEAR BAY
-122.01 ; 37.93,-122.01,37.93,25.0,2652.0,335.0,1062.0,334.0,7.5898,330200.0,3.0,NEAR BAY
-122.01 ; 37.94,-122.01,37.94,23.0,3741.0,435.0,1339.0,499.0,6.7061,322300.0,3.0,NEAR BAY
-122.01 ; 37.95,-122.01,37.95,8.0,3866.0,539.0,1555.0,513.0,6.0901,298200.0,3.0,NEAR BAY
-122.01 ; 37.97,-122.01,37.97,33.0,3135.5,512.5,1269.0,495.0,4.51215,208850.0,3.0,NEAR BAY
-122.01 ; 37.98,-122.01,37.98,29.333333333333332,1577.6666666666667,325.3333333333333,790.3333333333334,306.3333333333333,3.961866666666667,173500.0,3.0,NEAR BAY
-122.01 ; 38.25,-122.01,38.25,13.5,3815.5,665.0,2181.0,653.5,4.2681000000000004,134600.0,1.0,INLAND
-122.01 ; 38.26,-122.01,38.26,12.0,4132.0,710.0,2087.0,633.0,4.5987,139700.0,1.0,INLAND
-122.01 ; 38.27,-122.01,38.27,17.0,9089.0,1542.0,4758.0,1520.0,4.0619,126600.0,1.0,INLAND
-122.01 ; 38.35,-122.01,38.35,18.0,4486.0,723.0,1600.0,697.0,3.8651,189700.0,1.0,INLAND
-122.01 ; 38.36,-122.01,38.36,19.333333333333332,1206.3333333333333,182.66666666666666,477.3333333333333,178.33333333333334,6.002566666666667,229866.66666666666,1.0,INLAND
-122.01 ; 38.37,-122.01,38.37,16.0,3996.0,550.0,1673.0,539.0,5.778,175700.0,1.0,INLAND
-122.01 ; 38.44,-122.01,38.44,12.0,2344.0,354.0,1035.0,321.0,4.9773,281200.0,1.0,INLAND
-122.01 ; 39.21,-122.01,39.21,39.0,1214.0,250.0,660.0,249.0,2.4559,75000.0,1.0,INLAND
-122.01 ; 39.74,-122.01,39.74,20.0,2332.0,518.0,1856.0,495.0,2.1746,58700.0,1.0,INLAND
-122.02 ; 36.96,-122.02,36.96,52.0,775.0,305.0,1054.0,305.0,2.0172,112500.0,2.0,NEAR OCEAN
-122.02 ; 36.97,-122.02,36.97,36.5,1581.0,458.0,1034.0,399.0,1.5419,222650.0,2.0,NEAR OCEAN
-122.02 ; 36.98,-122.02,36.98,32.5,880.0,196.5,441.5,177.5,2.5715500000000002,189600.0,2.0,NEAR OCEAN
-122.02 ; 36.99,-122.02,36.99,30.0,2156.0,487.0,1023.0,458.0,2.7875,245000.0,2.0,NEAR OCEAN
-122.02 ; 37.01,-122.02,37.01,20.0,1005.0,138.0,345.0,129.0,10.0968,500001.0,2.0,NEAR OCEAN
-122.02 ; 37.09,-122.02,37.09,35.0,1818.0,368.0,682.0,254.0,4.8611,240000.0,2.0,NEAR OCEAN
-122.02 ; 37.11,-122.02,37.11,36.0,2066.0,401.0,942.0,344.0,5.2417,196400.0,2.0,NEAR OCEAN
-122.02 ; 37.24,-122.02,37.24,28.0,2796.0,365.0,1085.0,363.0,10.6834,500001.0,0.0,<1H OCEAN
-122.02 ; 37.26,-122.02,37.26,29.0,2087.5,271.0,769.5,261.0,9.14985,500001.0,0.0,<1H OCEAN
-122.02 ; 37.28,-122.02,37.28,25.0,3437.0,428.0,1198.0,411.0,9.3464,500001.0,0.0,<1H OCEAN
-122.02 ; 37.29,-122.02,37.29,21.5,3197.5,402.0,1230.0,397.5,9.5959,500001.0,0.0,<1H OCEAN
-122.02 ; 37.3,-122.02,37.3,26.0,1983.0,301.0,924.0,297.0,6.7123,354600.0,0.0,<1H OCEAN
-122.02 ; 37.31,-122.02,37.31,34.5,2492.0,408.5,1274.5,404.5,6.027200000000001,336950.0,0.0,<1H OCEAN
-122.02 ; 37.32,-122.02,37.32,27.0,4336.0,754.0,2009.0,734.0,6.3923,348300.0,0.0,<1H OCEAN
-122.02 ; 37.34,-122.02,37.34,28.0,1514.0,239.5,723.5,249.0,6.34775,355300.0,0.0,<1H OCEAN
-122.02 ; 37.35,-122.02,37.35,20.75,2550.0,509.25,1168.0,484.25,5.875225,327675.0,0.0,<1H OCEAN
-122.02 ; 37.36,-122.02,37.36,22.5,2090.0,557.0,1189.0,548.5,4.43545,289500.0,0.0,<1H OCEAN
-122.02 ; 37.37,-122.02,37.37,8.0,5686.0,1489.0,3250.0,1329.0,4.2782,327700.0,0.0,<1H OCEAN
-122.02 ; 37.38,-122.02,37.38,43.0,1261.0,317.0,836.0,333.0,4.0911,224600.0,0.0,<1H OCEAN
-122.02 ; 37.4,-122.02,37.4,34.0,2181.5,507.5,1380.0,458.5,4.20775,243900.0,0.0,<1H OCEAN
-122.02 ; 37.53,-122.02,37.53,21.0,4280.0,673.0,2216.0,681.0,5.7072,242200.0,3.0,NEAR BAY
-122.02 ; 37.54,-122.02,37.54,31.0,1240.0,264.0,719.0,236.0,3.535,210300.0,3.0,NEAR BAY
-122.02 ; 37.55,-122.02,37.55,33.0,1325.0,274.0,909.0,267.0,4.5687,177200.0,3.0,NEAR BAY
-122.02 ; 37.56,-122.02,37.56,29.0,3024.0,584.5,1687.5,572.5,4.96655,218950.0,3.0,NEAR BAY
-122.02 ; 37.58,-122.02,37.58,15.0,3052.0,760.0,2097.0,728.0,3.3617,178100.0,3.0,NEAR BAY
-122.02 ; 37.6,-122.02,37.6,33.333333333333336,1407.6666666666667,306.6666666666667,1211.6666666666667,322.0,3.4775333333333336,154500.0,3.0,NEAR BAY
-122.02 ; 37.8,-122.02,37.8,11.0,6200.0,907.0,2286.0,896.0,7.6518,359300.0,3.0,NEAR BAY
-122.02 ; 37.87,-122.02,37.87,14.0,3056.0,369.0,1209.0,377.0,8.4352,441400.0,3.0,NEAR BAY
-122.02 ; 37.88,-122.02,37.88,16.0,3031.0,438.0,1087.0,421.0,7.3732,287300.0,3.0,NEAR BAY
-122.02 ; 37.89,-122.02,37.89,29.0,6349.0,858.0,2450.0,778.0,7.5,356200.0,3.0,NEAR BAY
-122.02 ; 37.92,-122.02,37.92,26.0,5077.0,640.0,1872.0,636.0,7.4713,351200.0,3.0,NEAR BAY
-122.02 ; 37.94,-122.02,37.94,19.0,3192.0,612.0,1317.0,594.0,4.125,267100.0,3.0,NEAR BAY
-122.02 ; 37.95,-122.02,37.95,23.5,2365.5,385.0,1134.0,390.0,4.05805,222650.0,3.0,NEAR BAY
-122.02 ; 37.97,-122.02,37.97,36.0,2342.0,436.0,1191.0,416.0,4.0,171000.0,3.0,NEAR BAY
-122.02 ; 37.98,-122.02,37.98,38.5,1635.5,372.0,769.0,350.0,3.13215,163600.0,3.0,NEAR BAY
-122.02 ; 37.99,-122.02,37.99,37.0,2247.0,416.0,1237.0,397.0,4.45,161900.0,3.0,NEAR BAY
-122.02 ; 38.02,-122.02,38.02,44.0,1465.0,247.0,817.0,237.0,4.8693,156900.0,3.0,NEAR BAY
-122.02 ; 38.25,-122.02,38.25,10.0,2237.0,454.0,1255.0,429.0,3.1176,126500.0,1.0,INLAND
-122.02 ; 38.26,-122.02,38.26,18.333333333333332,3411.0,717.3333333333334,1949.6666666666667,699.6666666666666,3.1430666666666665,118900.0,1.0,INLAND
-122.02 ; 38.27,-122.02,38.27,20.0,2237.0,464.0,1169.0,425.0,3.2115,99100.0,1.0,INLAND
-122.02 ; 38.37,-122.02,38.37,16.0,2495.0,331.0,1118.0,338.0,6.4894,198000.0,1.0,INLAND
-122.02 ; 38.38,-122.02,38.38,16.0,808.0,137.0,371.0,145.0,6.0767,216400.0,1.0,INLAND
-122.03 ; 36.96,-122.03,36.96,34.0,1095.5,273.5,621.0,262.0,3.0094,229800.0,2.0,NEAR OCEAN
-122.03 ; 36.97,-122.03,36.97,51.5,663.5,152.0,344.0,150.5,1.94435,248450.0,2.0,NEAR OCEAN
-122.03 ; 36.98,-122.03,36.98,37.0,2817.0,716.0,1341.0,662.0,2.1553,255400.0,2.0,NEAR OCEAN
-122.03 ; 37.0,-122.03,37.0,30.0,2077.0,342.0,816.0,328.0,5.2078,440500.0,2.0,NEAR OCEAN
-122.03 ; 37.05,-122.03,37.05,12.0,2010.0,422.0,784.0,407.0,3.9728,190900.0,2.0,NEAR OCEAN
-122.03 ; 37.18,-122.03,37.18,10.0,212.0,38.0,78.0,21.0,6.0622,390000.0,0.0,<1H OCEAN
-122.03 ; 37.27,-122.03,37.27,28.5,4405.0,599.0,1579.5,585.0,9.31185,500001.0,0.0,<1H OCEAN
-122.03 ; 37.28,-122.03,37.28,29.0,3752.0,468.0,1320.0,471.0,9.8937,500001.0,0.0,<1H OCEAN
-122.03 ; 37.29,-122.03,37.29,22.0,3118.0,438.0,1147.0,425.0,10.3653,500001.0,0.0,<1H OCEAN
-122.03 ; 37.3,-122.03,37.3,26.0,3295.0,656.0,1671.5,655.5,5.668150000000001,330800.0,0.0,<1H OCEAN
-122.03 ; 37.31,-122.03,37.31,22.0,2508.0,634.5,1326.0,589.5,4.3629,342400.0,0.0,<1H OCEAN
-122.03 ; 37.34,-122.03,37.34,20.5,3579.5,658.0,1506.0,646.5,5.60895,341500.0,0.0,<1H OCEAN
-122.03 ; 37.35,-122.03000000000002,37.35,20.0,2687.3333333333335,646.3333333333334,1212.0,625.3333333333334,5.4440333333333335,318800.0,0.0,<1H OCEAN
-122.03 ; 37.36,-122.03,37.36,22.0,2593.5,574.0,1158.5,542.0,5.4806,389650.0,0.0,<1H OCEAN
-122.03 ; 37.37,-122.03,37.37,23.0,2335.5,741.5,1017.5,654.5,3.6993,412500.5,0.0,<1H OCEAN
-122.03 ; 37.38,-122.03,37.38,21.0,2667.0,798.0,1433.0,727.0,3.8732,252400.0,0.0,<1H OCEAN
-122.03 ; 37.39,-122.03,37.39,34.0,2600.0,650.0,1994.0,650.0,4.0223,250200.0,0.0,<1H OCEAN
-122.03 ; 37.53,-122.03,37.53,18.0,1746.0,437.0,1268.0,404.0,3.256,183300.0,3.0,NEAR BAY
-122.03 ; 37.54,-122.03000000000002,37.54,19.0,3081.0,623.6666666666666,2054.0,615.6666666666666,4.678633333333333,190733.33333333334,3.0,NEAR BAY
-122.03 ; 37.55,-122.03,37.55,24.0,6127.0,952.5,2958.0,943.5,5.9519,251050.0,3.0,NEAR BAY
-122.03 ; 37.56,-122.03,37.56,24.0,8444.0,1492.0,4446.0,1491.0,4.6978,240300.0,3.0,NEAR BAY
-122.03 ; 37.59,-122.03,37.59,16.0,4371.0,889.0,2530.0,817.0,4.6786,256000.0,3.0,NEAR BAY
-122.03 ; 37.61,-122.03,37.61,34.5,1463.5,286.5,916.5,274.5,4.4116,176750.0,3.0,NEAR BAY
-122.03 ; 37.62,-122.03,37.62,32.0,2964.0,547.0,1472.0,527.0,4.2468,221200.0,3.0,NEAR BAY
-122.03 ; 37.69,-122.03,37.69,20.0,200.0,25.0,83.0,31.0,6.5,340000.0,3.0,NEAR BAY
-122.03 ; 37.83,-122.03,37.83,24.0,5948.0,738.0,1997.0,710.0,9.8708,500001.0,3.0,NEAR BAY
-122.03 ; 37.86,-122.03,37.86,27.0,3014.5,435.0,1090.0,414.0,6.688750000000001,442300.0,3.0,NEAR BAY
-122.03 ; 37.91,-122.03,37.91,29.0,5438.0,871.0,2310.0,890.0,5.0362,275300.0,3.0,NEAR BAY
-122.03 ; 37.92,-122.03,37.92,23.0,3318.0,408.0,1124.0,393.0,6.5847,358800.0,3.0,NEAR BAY
-122.03 ; 37.93,-122.03,37.93,21.0,4712.0,624.0,1773.0,615.0,6.0918,344800.0,3.0,NEAR BAY
-122.03 ; 37.94,-122.03,37.94,21.0,5541.0,776.0,2214.0,737.0,5.5777,279300.0,3.0,NEAR BAY
-122.03 ; 37.95,-122.03,37.95,23.0,2621.0,553.0,1202.5,516.5,4.0602,211400.0,3.0,NEAR BAY
-122.03 ; 37.96,-122.03,37.96,20.0,2636.0,691.0,1142.0,627.0,2.1083,162500.0,3.0,NEAR BAY
-122.03 ; 37.97,-122.03,37.97,32.5,2790.5,634.5,1747.0,619.5,3.12075,158900.0,3.0,NEAR BAY
-122.03 ; 37.98,-122.03,37.98,16.0,1209.0,477.0,627.0,482.0,1.3894,156300.0,3.0,NEAR BAY
-122.03 ; 37.99,-122.03,37.99,36.0,2429.0,432.0,1248.0,458.0,4.7461,167950.0,3.0,NEAR BAY
-122.03 ; 38.0,-122.03,38.0,25.0,3577.0,581.0,1753.0,593.0,5.7295,178300.0,3.0,NEAR BAY
-122.03 ; 38.01,-122.03,38.01,27.0,3228.0,562.0,1666.0,588.0,4.5707,175900.0,3.0,NEAR BAY
-122.03 ; 38.24,-122.03,38.24,16.0,1104.0,164.0,495.0,156.0,5.4074,157700.0,1.0,INLAND
-122.03 ; 38.25,-122.03,38.25,13.0,3334.0,541.0,1923.0,538.0,4.0905,134800.0,1.0,INLAND
-122.03 ; 38.26,-122.03,38.26,25.0,4617.0,1046.0,2685.0,1011.0,2.9576,108500.0,1.0,INLAND
-122.03 ; 38.27,-122.03,38.27,24.0,3580.0,735.0,1959.0,731.0,2.7284,118500.0,1.0,INLAND
-122.03 ; 38.28,-122.03,38.28,15.0,5114.0,833.0,2418.0,778.0,4.4882,144000.0,1.0,INLAND
-122.03 ; 38.69,-122.03,38.69,23.0,1796.0,380.0,939.0,330.0,2.7955,96300.0,1.0,INLAND
-122.04 ; 36.95,-122.04,36.95,31.5,1924.5,369.0,1020.5,353.5,4.2116999999999996,264800.0,2.0,NEAR OCEAN
-122.04 ; 36.96,-122.04,36.96,38.666666666666664,1041.6666666666667,225.66666666666666,568.3333333333334,209.66666666666666,2.9832,201600.0,2.0,NEAR OCEAN
-122.04 ; 36.97,-122.04,36.97,41.0,1495.5,258.0,655.0,254.75,5.064125,276200.0,2.0,NEAR OCEAN
-122.04 ; 36.98,-122.04,36.98,39.666666666666664,1342.6666666666667,228.66666666666666,582.0,223.0,5.114933333333333,343533.3333333333,2.0,NEAR OCEAN
-122.04 ; 37.08,-122.04,37.08,20.0,467.0,95.0,229.0,86.0,4.8,261500.0,2.0,NEAR OCEAN
-122.04 ; 37.24,-122.04,37.24,24.0,1521.0,209.0,539.0,192.0,11.1557,500001.0,0.0,<1H OCEAN
-122.04 ; 37.3,-122.04,37.3,25.5,2760.5,435.0,1228.0,431.0,6.3784,414150.0,0.0,<1H OCEAN
-122.04 ; 37.31,-122.04,37.31,26.5,2932.0,533.5,1422.0,500.5,5.67925,374450.0,0.0,<1H OCEAN
-122.04 ; 37.32,-122.04,37.32,27.0,2826.0,451.0,1259.0,439.0,5.7528,431400.0,0.0,<1H OCEAN
-122.04 ; 37.33,-122.04,37.33,24.0,3350.5,682.0,1735.0,654.0,6.168200000000001,412950.0,0.0,<1H OCEAN
-122.04 ; 37.34,-122.04,37.34,21.75,3188.25,774.0,1816.5,742.5,4.88065,335000.0,0.0,<1H OCEAN
-122.04 ; 37.35,-122.04,37.35,25.333333333333332,2282.6666666666665,354.0,930.3333333333334,351.0,6.662633333333333,394900.0,0.0,<1H OCEAN
-122.04 ; 37.37,-122.04,37.37,32.666666666666664,3005.6666666666665,557.6666666666666,1389.3333333333333,534.0,4.651233333333334,331500.0,0.0,<1H OCEAN
-122.04 ; 37.38,-122.04,37.38,38.0,2850.0,550.0,1518.0,514.0,4.2028,273600.0,0.0,<1H OCEAN
-122.04 ; 37.5,-122.04,37.5,17.0,407.0,97.0,307.0,100.0,3.1696,156300.0,3.0,NEAR BAY
-122.04 ; 37.53,-122.04,37.53,29.5,3387.0,700.0,2261.0,678.5,3.85155,204450.0,3.0,NEAR BAY
-122.04 ; 37.54,-122.04,37.54,26.0,2145.0,369.0,1285.0,377.0,4.9464,223800.0,3.0,NEAR BAY
-122.04 ; 37.55,-122.04,37.55,23.0,3170.0,532.0,1446.0,515.0,4.4357,291700.0,3.0,NEAR BAY
-122.04 ; 37.58,-122.04,37.58,14.0,14917.0,2708.0,8012.0,2606.0,5.6277,269800.0,3.0,NEAR BAY
-122.04 ; 37.59,-122.04,37.59,14.0,1727.0,302.0,1116.0,273.0,5.3428,243600.0,3.0,NEAR BAY
-122.04 ; 37.61,-122.04,37.61,36.0,1151.0,216.0,727.0,215.0,4.1719,187000.0,3.0,NEAR BAY
-122.04 ; 37.62,-122.04,37.62,34.0,1076.3333333333333,205.0,524.6666666666666,204.0,4.498066666666666,201966.66666666666,3.0,NEAR BAY
-122.04 ; 37.63,-122.04,37.63,27.0,1129.5,204.0,477.5,204.0,4.0072,234300.0,3.0,NEAR BAY
-122.04 ; 37.66,-122.04,37.66,16.5,2225.0,352.5,966.5,368.0,5.833500000000001,324600.0,3.0,NEAR BAY
-122.04 ; 37.67,-122.04,37.67,23.5,2347.0,335.0,922.5,328.5,6.4367,293400.0,3.0,NEAR BAY
-122.04 ; 37.85,-122.04,37.85,27.0,6039.0,780.0,2181.0,761.0,9.5862,469400.0,3.0,NEAR BAY
-122.04 ; 37.88,-122.04,37.88,32.0,3250.0,550.0,1230.0,557.0,4.6424,312700.0,3.0,NEAR BAY
-122.04 ; 37.89,-122.04,37.89,33.0,2423.0,322.0,998.0,346.0,7.5349,349100.0,3.0,NEAR BAY
-122.04 ; 37.9,-122.04,37.9,20.0,5467.0,1044.0,2310.0,963.0,5.6986,275800.0,3.0,NEAR BAY
-122.04 ; 37.94,-122.04,37.94,24.0,5732.0,873.0,2444.0,888.0,5.6292,231400.0,3.0,NEAR BAY
-122.04 ; 37.95,-122.04,37.95,31.0,1259.5,236.0,577.5,230.5,3.9297,180100.0,3.0,NEAR BAY
-122.04 ; 37.96,-122.04,37.96,21.0,2214.3333333333335,599.3333333333334,1261.0,538.0,2.329266666666667,144366.66666666666,3.0,NEAR BAY
-122.04 ; 37.97,-122.04,37.97,24.0,2803.0,756.5,1532.75,713.75,2.77055,141250.0,3.0,NEAR BAY
-122.04 ; 37.99,-122.04,37.99,35.333333333333336,2314.6666666666665,438.3333333333333,1201.6666666666667,396.0,3.7382333333333335,136866.66666666666,3.0,NEAR BAY
-122.04 ; 38.0,-122.04,38.0,16.0,3077.0,733.0,1447.0,709.0,3.2484,91100.0,3.0,NEAR BAY
-122.04 ; 38.24,-122.04,38.24,26.0,2421.0,606.5,1808.5,539.5,1.84145,90200.0,1.0,INLAND
-122.04 ; 38.25,-122.04,38.25,39.75,1043.75,238.25,523.0,221.5,2.763575,105450.0,1.0,INLAND
-122.04 ; 38.26,-122.04,38.26,34.0,3082.0,702.0,1795.0,703.0,2.7885,105900.0,1.0,INLAND
-122.04 ; 38.27,-122.04,38.27,16.0,8517.0,1910.0,4508.0,1837.0,3.1853,129600.0,1.0,INLAND
-122.04 ; 38.28,-122.04,38.28,12.0,3861.0,795.0,2129.0,806.0,3.676,135000.0,1.0,INLAND
-122.04 ; 38.68,-122.04,38.68,26.0,1113.0,222.0,689.0,234.0,3.0486,83600.0,1.0,INLAND
-122.04 ; 39.22,-122.04,39.22,27.0,1446.0,295.0,670.0,281.0,3.2625,92800.0,1.0,INLAND
-122.04 ; 39.72,-122.04,39.72,23.0,2502.0,481.0,1443.0,455.0,2.5625,70000.0,1.0,INLAND
-122.05 ; 36.87,-122.05,36.87,18.0,2232.0,440.0,1091.0,458.0,3.8269,276000.0,2.0,NEAR OCEAN
-122.05 ; 36.96,-122.05,36.96,30.0,971.0,185.0,644.0,173.0,4.2045,226500.0,2.0,NEAR OCEAN
-122.05 ; 36.97,-122.05,36.97,18.0,2895.5,542.0,1374.0,505.0,3.9669499999999998,278950.0,2.0,NEAR OCEAN
-122.05 ; 37.05,-122.05,37.05,41.0,2422.0,502.0,915.0,366.0,4.1679,201300.0,2.0,NEAR OCEAN
-122.05 ; 37.31,-122.05,37.31,25.0,4111.0,538.0,1585.0,568.0,9.2298,500001.0,0.0,<1H OCEAN
-122.05 ; 37.33,-122.05,37.33,21.0,2052.0,346.0,933.0,351.0,5.3167,416300.0,0.0,<1H OCEAN
-122.05 ; 37.34,-122.05,37.34,32.5,1979.0,308.0,853.0,310.5,7.1975999999999996,420200.0,0.0,<1H OCEAN
-122.05 ; 37.36,-122.05,37.36,30.5,2510.5,466.0,1040.0,453.5,4.06085,363300.0,0.0,<1H OCEAN
-122.05 ; 37.37,-122.05,37.37,29.666666666666668,2645.6666666666665,561.6666666666666,1187.0,531.0,5.221533333333333,320100.0,0.0,<1H OCEAN
-122.05 ; 37.38,-122.05,37.38,23.5,2812.0,704.0,1698.0,686.5,3.8184500000000003,407100.0,0.0,<1H OCEAN
-122.05 ; 37.39,-122.05,37.39,25.0,347.0,82.0,148.0,77.0,4.4531,350000.0,0.0,<1H OCEAN
-122.05 ; 37.55,-122.05,37.55,23.0,4247.0,835.0,2357.0,823.0,5.1321,211300.0,3.0,NEAR BAY
-122.05 ; 37.57,-122.05,37.57,7.0,10648.0,1818.0,6075.0,1797.0,6.1047,278200.0,3.0,NEAR BAY
-122.05 ; 37.59,-122.05,37.59,15.0,6243.0,1273.0,3163.0,1274.0,3.7462,212500.0,3.0,NEAR BAY
-122.05 ; 37.63,-122.05,37.63,5.0,3785.0,936.0,2240.0,792.0,3.2829,162500.0,3.0,NEAR BAY
-122.05 ; 37.68,-122.05,37.68,27.5,4766.5,798.5,2423.0,817.0,5.64025,228750.0,3.0,NEAR BAY
-122.05 ; 37.87,-122.05,37.87,30.0,2296.0,329.0,847.0,322.0,6.7192,397500.0,3.0,NEAR BAY
-122.05 ; 37.9,-122.05,37.9,29.333333333333332,3766.3333333333335,788.6666666666666,1501.0,732.3333333333334,4.138066666666666,309300.0,3.0,NEAR BAY
-122.05 ; 37.92,-122.05,37.92,14.0,12713.0,2558.0,4741.0,2412.0,4.7094,234700.0,3.0,NEAR BAY
-122.05 ; 37.93,-122.05,37.93,15.0,7803.0,1603.0,2957.0,1546.0,4.45,184900.0,3.0,NEAR BAY
-122.05 ; 37.94,-122.05,37.94,22.0,3133.5,774.0,1398.5,775.0,3.6030499999999996,203550.0,3.0,NEAR BAY
-122.05 ; 37.95,-122.05,37.95,25.75,2664.75,597.0,1415.75,544.25,3.91425,171700.0,3.0,NEAR BAY
-122.05 ; 37.96,-122.05,37.96,35.0,2190.0,384.0,1154.0,401.0,3.8456,159800.0,3.0,NEAR BAY
-122.05 ; 37.97,-122.05,37.97,16.0,60.0,10.0,65.0,19.0,6.1359,250000.0,3.0,NEAR BAY
-122.05 ; 38.0,-122.05,38.0,16.0,1085.0,217.0,356.0,232.0,2.3462,75000.0,3.0,NEAR BAY
-122.05 ; 38.25,-122.05,38.25,39.0,199.0,36.0,101.0,38.0,6.2299,105400.0,1.0,INLAND
-122.05 ; 38.26,-122.05,38.26,26.5,4132.5,807.5,2279.0,786.0,2.88695,112600.0,1.0,INLAND
-122.05 ; 39.6,-122.05,39.6,34.0,2051.0,342.0,958.0,322.0,2.8466,95300.0,1.0,INLAND
-122.06 ; 36.96,-122.06,36.96,52.0,65.0,17.0,24.0,10.0,4.5,258300.0,2.0,NEAR OCEAN
-122.06 ; 36.98,-122.06,36.98,15.0,3385.0,669.0,1571.0,615.0,4.2254,320900.0,2.0,NEAR OCEAN
-122.06 ; 37.32,-122.06,37.32,30.0,3033.0,540.0,1440.0,507.0,6.2182,380800.0,0.0,<1H OCEAN
-122.06 ; 37.33,-122.06,37.33,26.0,3226.0,510.0,1496.5,498.5,7.629099999999999,499400.5,0.0,<1H OCEAN
-122.06 ; 37.34,-122.06,37.34,16.5,2746.0,529.5,1041.5,494.5,5.882949999999999,369850.0,0.0,<1H OCEAN
-122.06 ; 37.35,-122.06,37.35,30.5,1917.5,287.5,829.5,280.0,8.40895,440900.5,0.0,<1H OCEAN
-122.06 ; 37.36,-122.06,37.36,34.5,2220.0,371.5,1002.5,356.0,6.45225,413750.5,0.0,<1H OCEAN
-122.06 ; 37.37,-122.06,37.37,32.0,2510.0,578.0,1160.0,581.0,4.9087,322700.0,0.0,<1H OCEAN
-122.06 ; 37.38,-122.06,37.38,20.0,3556.6666666666665,935.3333333333334,1704.3333333333333,863.6666666666666,4.451066666666667,344433.6666666667,3.0,NEAR BAY
-122.06 ; 37.39,-122.06,37.39,24.0,627.0,147.0,210.5,139.0,3.71875,207500.0,3.0,NEAR BAY
-122.06 ; 37.54,-122.06,37.54,20.0,6483.0,1068.0,3526.0,1060.0,5.0838,248200.0,3.0,NEAR BAY
-122.06 ; 37.58,-122.06,37.58,15.0,8112.0,1376.0,4576.0,1348.0,5.6758,253400.0,3.0,NEAR BAY
-122.06 ; 37.6,-122.06,37.6,19.5,4084.0,664.5,2407.0,665.5,5.2477,234850.0,3.0,NEAR BAY
-122.06 ; 37.63,-122.06,37.63,23.0,1939.0,356.0,841.0,364.0,3.3611,169200.0,3.0,NEAR BAY
-122.06 ; 37.64,-122.06,37.64,20.0,1655.0,450.0,857.0,430.0,3.5541,350000.0,3.0,NEAR BAY
-122.06 ; 37.67,-122.06,37.67,22.0,3882.0,816.0,1830.0,743.0,4.2733,180700.0,3.0,NEAR BAY
-122.06 ; 37.68,-122.06,37.68,30.0,5367.0,1207.0,2667.0,1047.0,3.1796,170300.0,3.0,NEAR BAY
-122.06 ; 37.7,-122.06,37.7,35.0,2899.5,550.0,1366.5,542.5,4.0596,220500.0,3.0,NEAR BAY
-122.06 ; 37.71,-122.06,37.71,36.0,3541.0,570.0,1478.0,529.0,4.635,248600.0,3.0,NEAR BAY
-122.06 ; 37.77,-122.06,37.77,12.0,14316.0,2045.0,5781.0,2007.0,7.2634,341600.0,3.0,NEAR BAY
-122.06 ; 37.86,-122.06,37.86,16.0,5187.0,1014.0,1512.0,986.0,4.4551,252400.0,3.0,NEAR BAY
-122.06 ; 37.88,-122.06,37.88,34.0,4781.0,703.0,1879.0,714.0,6.5378,340900.0,3.0,NEAR BAY
-122.06 ; 37.89,-122.06,37.89,21.0,4985.0,1590.0,2575.0,1458.0,3.1002,114300.0,3.0,NEAR BAY
-122.06 ; 37.9,-122.06,37.9,25.0,5869.0,1685.0,2669.0,1554.0,2.6998,216100.0,3.0,NEAR BAY
-122.06 ; 37.91,-122.06,37.91,15.0,5393.0,1422.0,2133.0,1288.0,4.1612,232800.0,3.0,NEAR BAY
-122.06 ; 37.94,-122.06,37.94,19.0,4005.0,972.0,1896.0,893.0,2.5268,235700.0,3.0,NEAR BAY
-122.06 ; 37.95,-122.06,37.95,36.0,2213.0,386.0,950.0,370.0,4.7386,186400.0,3.0,NEAR BAY
-122.06 ; 37.96,-122.06,37.96,23.5,4460.0,1002.0,1873.5,905.5,4.1366499999999995,185800.0,3.0,NEAR BAY
-122.06 ; 37.99,-122.06,37.99,16.5,1882.0,392.5,552.5,371.5,2.3136,112500.0,3.0,NEAR BAY
-122.06 ; 38.25,-122.06,38.25,35.0,1690.0,306.0,925.5,302.5,3.3375500000000002,103100.0,1.0,INLAND
-122.06 ; 38.27,-122.06,38.27,14.0,6920.0,996.0,3196.0,978.0,5.0672,171300.0,1.0,INLAND
-122.06 ; 40.02,-122.06,40.02,32.0,1435.0,277.0,690.0,254.0,2.3043,68400.0,1.0,INLAND
